Fréquence	S_Amplitude	Temps	V1
		0.004285	-0.546831514686346
		0.00429	-0.574483320116997
		0.004295	-0.580013681203127
		0.0043	-0.568952959030867
		0.004305	-0.541301153600216
		0.00431	-0.502588625997305
		0.004315	-0.452815376222134
		0.00432	-0.386451043188572
		0.004325	-0.31455634906888
		0.00433	-0.226070571690798
		0.004335	-0.137584794312716
		0.00434	-0.038038294762373
		0.004345	0.0615082047879696
		0.00435	0.166585065424442
		0.004355	0.255070842802525
		0.00436	0.354617342352867
		0.004365	0.437572758644819
		0.00437	0.514997813850641
		0.004375	0.581362146884203
		0.00438	0.631135396659374
		0.004385	0.669847924262285
		0.00439	0.691969368606806
		0.004395	0.697499729692936
		0.0044	0.680908646434546
		0.004405	0.647726479917765
		0.00441	0.597953230142593
		0.004415	0.537119258195162
		0.00442	0.45416384190321
		0.004425	0.371208425611258
		0.00443	0.266131564974785
		0.004435	0.155524343252182
		0.00444	0.0504474826157093
		0.004445	-0.0656901001930237
		0.00445	-0.176297321915627
		0.004455	-0.286904543638229
		0.00446	-0.391981404274702
		0.004465	-0.485997542738914
		0.00447	-0.568952959030867
		0.004475	-0.640847653150558
		0.00448	-0.69062090292573
		0.004485	-0.734863791614771
		0.00449	-0.751454874873161
		0.004495	-0.756985235959291
		0.0045	-0.723803069442511
		0.004505	-0.69062090292573
		0.00451	-0.635317292064428
		0.004515	-0.557892236858606
		0.00452	-0.474936820566654
		0.004525	-0.375390321016312
		0.00453	-0.270313460379839
		0.004535	-0.159706238657236
		0.00454	-0.0435686558485031
		0.004545	0.0725689269602299
		0.00455	0.183176148682833
		0.004555	0.293783370405436
		0.00456	0.393329869955778
		0.004565	0.48181564733386
		0.00457	0.564771063625813
		0.004575	0.631135396659374
		0.00458	0.675378285348415
		0.004585	0.714090812951326
		0.00459	0.725151535123587
		0.004595	0.725151535123587
		0.0046	0.697499729692936
		0.004605	0.653256841003895
		0.00461	0.603483591228724
		0.004615	0.531588897109032
		0.00462	0.44863348081708
		0.004625	0.360147703438997
		0.00463	0.255070842802525
		0.004635	0.149993982166052
		0.00464	0.0504474826157093
		0.004645	-0.0601597391068935
		0.00465	-0.165236599743366
		0.004655	-0.264783099293709
		0.00466	-0.358799237757921
		0.004665	-0.436224292963743
		0.00467	-0.502588625997305
		0.004675	-0.563422597944736
		0.00468	-0.602135125547647
		0.004685	-0.624256569892168
		0.00469	-0.635317292064428
		0.004695	-0.629786930978298
		0.0047	-0.602135125547647
		0.004705	-0.563422597944736
		0.00471	-0.508118987083435
		0.004715	-0.441754654049873
		0.00472	-0.369859959930182
		0.004725	-0.29243490472436
		0.00473	-0.209479488432407
		0.004735	-0.120993711054325
		0.00474	-0.0325079336762428
		0.004745	0.0504474826157093
		0.00475	0.133402898907661
		0.004755	0.210827954113483
		0.00476	0.282722648233175
		0.004765	0.338026259094477
		0.00477	0.387799508869648
		0.004775	0.426512036472559
		0.00478	0.45416384190321
		0.004785	0.46522456407547
		0.00479	0.46522456407547
		0.004795	0.45969420298934
		0.0048	0.437572758644819
		0.004805	0.404390592128038
		0.00481	0.365678064525127
		0.004815	0.315904814749956
		0.00482	0.260601203888655
		0.004825	0.205297593027353
		0.00483	0.144463621079922
		0.004835	0.0836296491324902
		0.00484	0.0283260382711887
		0.004845	-0.0325079336762428
		0.00485	-0.0878115445375443
		0.004855	-0.137584794312716
		0.00486	-0.176297321915627
		0.004865	-0.215009849518538
		0.00487	-0.237131293863058
		0.004875	-0.259252738207579
		0.00488	-0.264783099293709
		0.004885	-0.270313460379839
		0.00489	-0.264783099293709
		0.004895	-0.259252738207579
		0.0049	-0.237131293863058
		0.004905	-0.215009849518538
		0.00491	-0.187358044087887
		0.004915	-0.154175877571106
		0.00492	-0.120993711054325
		0.004925	-0.0933419056236744
		0.00493	-0.0656901001930237
		0.004935	-0.038038294762373
		0.00494	-0.0103864893317223
		0.004945	0.00620459392666817
		0.00495	0.0283260382711887
		0.004955	0.039386760443449
		0.00496	0.0504474826157093
		0.004965	0.0559778437018394
		0.00497	0.0504474826157093
		0.004975	0.0504474826157093
		0.00498	0.0449171215295792
		0.004985	0.0338563993573189
		0.00499	0.0227956771850586
		0.004995	0.0117349550127983
		0.005	0.000674232840538025
		0.005005	-0.0103864893317223
		0.00501	-0.0214472115039825
		0.005015	-0.0325079336762428
		0.00502	-0.0325079336762428
		0.005025	-0.0325079336762428
		0.00503	-0.0269775725901127
		0.005035	-0.0214472115039825
		0.00504	-0.0103864893317223
		0.005045	0.00620459392666817
		0.00505	0.0227956771850586
		0.005055	0.0504474826157093
		0.00506	0.0725689269602299
		0.005065	0.0946903713047504
		0.00507	0.122342176735401
		0.005075	0.144463621079922
		0.00508	0.172115426510572
		0.005085	0.194236870855093
		0.00509	0.205297593027353
		0.005095	0.221888676285744
		0.0051	0.227419037371874
		0.005105	0.227419037371874
		0.00511	0.210827954113483
		0.005115	0.194236870855093
		0.00512	0.172115426510572
		0.005125	0.144463621079922
		0.00513	0.105751093477011
		0.005135	0.0615082047879696
		0.00514	0.0117349550127983
		0.005145	-0.0435686558485031
		0.00515	-0.0933419056236744
		0.005155	-0.148645516484976
		0.00516	-0.203949127346277
		0.005165	-0.253722377121449
		0.00517	-0.31455634906888
		0.005175	-0.353268876671791
		0.00518	-0.391981404274702
		0.005185	-0.419633209705353
		0.00519	-0.441754654049873
		0.005195	-0.452815376222134
		0.0052	-0.447285015136003
		0.005205	-0.436224292963743
		0.00521	-0.408572487533092
		0.005215	-0.369859959930182
		0.00522	-0.32008671015501
		0.005225	-0.264783099293709
		0.00523	-0.192888405174017
		0.005235	-0.120993711054325
		0.00524	-0.0435686558485031
		0.005245	0.039386760443449
		0.00525	0.127872537821531
		0.005255	0.210827954113483
		0.00526	0.293783370405436
		0.005265	0.371208425611258
		0.00527	0.443103119730949
		0.005275	0.503937091678381
		0.00528	0.553710341453552
		0.005285	0.592422869056463
		0.00529	0.614544313400984
		0.005295	0.625605035573244
		0.0053	0.603483591228724
		0.005305	0.581362146884203
		0.00531	0.537119258195162
		0.005315	0.48181564733386
		0.00532	0.409920953214169
		0.005325	0.326965536922216
		0.00533	0.232949398458004
		0.005335	0.138933259993792
		0.00534	0.0338563993573189
		0.005345	-0.076750822365284
		0.00535	-0.181827683001757
		0.005355	-0.286904543638229
		0.00536	-0.391981404274702
		0.005365	-0.480467181652784
		0.00537	-0.557892236858606
		0.005375	-0.629786930978298
		0.00538	-0.6850905418396
		0.005385	-0.729333430528641
		0.00539	-0.751454874873161
		0.005395	-0.751454874873161
		0.0054	-0.734863791614771
		0.005405	-0.70168162509799
		0.00541	-0.651908375322819
		0.005415	-0.580013681203127
		0.00542	-0.497058264911175
		0.005425	-0.397511765360832
		0.00543	-0.29243490472436
		0.005435	-0.176297321915627
		0.00544	-0.0601597391068935
		0.005445	0.0615082047879696
		0.00545	0.188706509768963
		0.005455	0.304844092577696
		0.00546	0.415451314300299
		0.005465	0.509467452764511
		0.00547	0.603483591228724
		0.005475	0.675378285348415
		0.00548	0.730681896209717
		0.005485	0.774924784898758
		0.00549	0.797046229243279
		0.005495	0.791515868157148
		0.0055	0.769394423812628
		0.005505	0.725151535123587
		0.00551	0.664317563176155
		0.005515	0.586892507970333
		0.00552	0.492876369506121
		0.005525	0.393329869955778
		0.00553	0.282722648233175
		0.005535	0.161054704338312
		0.00554	0.0338563993573189
		0.005545	-0.0878115445375443
		0.00555	-0.209479488432407
		0.005555	-0.32561707124114
		0.00556	-0.436224292963743
		0.005565	-0.524710070341825
		0.00557	-0.613195847719908
		0.005575	-0.6850905418396
		0.00558	-0.723803069442511
		0.005585	-0.768045958131552
		0.00559	-0.779106680303812
		0.005595	-0.779106680303812
		0.0056	-0.751454874873161
		0.005605	-0.70721198618412
		0.00561	-0.651908375322819
		0.005615	-0.574483320116997
		0.00562	-0.480467181652784
		0.005625	-0.386451043188572
		0.00563	-0.281374182552099
		0.005635	-0.170766960829496
		0.00564	-0.0546293780207634
		0.005645	0.0615082047879696
		0.00565	0.166585065424442
		0.005655	0.277192287147045
		0.00566	0.371208425611258
		0.005665	0.45416384190321
		0.00567	0.531588897109032
		0.005675	0.586892507970333
		0.00568	0.625605035573244
		0.005685	0.658787202090025
		0.00569	0.675378285348415
		0.005695	0.658787202090025
		0.0057	0.636665757745504
		0.005705	0.592422869056463
		0.00571	0.537119258195162
		0.005715	0.4707549251616
		0.00572	0.387799508869648
		0.005725	0.304844092577696
		0.00573	0.216358315199614
		0.005735	0.122342176735401
		0.00574	0.0283260382711887
		0.005745	-0.0656901001930237
		0.00575	-0.154175877571106
		0.005755	-0.242661654949188
		0.00576	-0.30902598798275
		0.005765	-0.375390321016312
		0.00577	-0.430693931877613
		0.005775	-0.469406459480524
		0.00578	-0.497058264911175
		0.005785	-0.513649348169565
		0.00579	-0.519179709255695
		0.005795	-0.508118987083435
		0.0058	-0.480467181652784
		0.005805	-0.452815376222134
		0.00581	-0.408572487533092
		0.005815	-0.353268876671791
		0.00582	-0.29243490472436
		0.005825	-0.237131293863058
		0.00583	-0.165236599743366
		0.005835	-0.0988722667098045
		0.00584	-0.0325079336762428
		0.005845	0.0283260382711887
		0.00585	0.0946903713047504
		0.005855	0.144463621079922
		0.00586	0.194236870855093
		0.005865	0.232949398458004
		0.00587	0.266131564974785
		0.005875	0.288253009319305
		0.00588	0.304844092577696
		0.005885	0.304844092577696
		0.00589	0.304844092577696
		0.005895	0.293783370405436
		0.0059	0.271661926060915
		0.005905	0.244010120630264
		0.00591	0.216358315199614
		0.005915	0.177645787596703
		0.00592	0.144463621079922
		0.005925	0.105751093477011
		0.00593	0.0725689269602299
		0.005935	0.039386760443449
		0.00594	0.0117349550127983
		0.005945	-0.0269775725901127
		0.00595	-0.0435686558485031
		0.005955	-0.0656901001930237
		0.00596	-0.0822811834514141
		0.005965	-0.0933419056236744
		0.00597	-0.0933419056236744
		0.005975	-0.0988722667098045
		0.00598	-0.0933419056236744
		0.005985	-0.0822811834514141
		0.00599	-0.076750822365284
		0.005995	-0.0656901001930237
		0.006	-0.0490990169346333
		0.006005	-0.038038294762373
		0.00601	-0.0269775725901127
		0.006015	-0.0159168504178524
		0.00602	0.000674232840538025
		0.006025	0.00620459392666817
		0.00603	0.00620459392666817
		0.006035	0.00620459392666817
		0.00604	0.000674232840538025
		0.006045	-0.0103864893317223
		0.00605	-0.0214472115039825
		0.006055	-0.038038294762373
		0.00606	-0.0546293780207634
		0.006065	-0.076750822365284
		0.00607	-0.0933419056236744
		0.006075	-0.109932988882065
		0.00608	-0.137584794312716
		0.006085	-0.154175877571106
		0.00609	-0.170766960829496
		0.006095	-0.181827683001757
		0.0061	-0.187358044087887
		0.006105	-0.187358044087887
		0.00611	-0.181827683001757
		0.006115	-0.170766960829496
		0.00612	-0.154175877571106
		0.006125	-0.132054433226585
		0.00613	-0.0933419056236744
		0.006135	-0.0601597391068935
		0.00614	-0.0159168504178524
		0.006145	0.0283260382711887
		0.00615	0.0725689269602299
		0.006155	0.122342176735401
		0.00616	0.172115426510572
		0.006165	0.221888676285744
		0.00617	0.271661926060915
		0.006175	0.304844092577696
		0.00618	0.343556620180607
		0.006185	0.371208425611258
		0.00619	0.387799508869648
		0.006195	0.398860231041908
		0.0062	0.393329869955778
		0.006205	0.376738786697388
		0.00621	0.354617342352867
		0.006215	0.326965536922216
		0.00622	0.277192287147045
		0.006225	0.227419037371874
		0.00623	0.166585065424442
		0.006235	0.100220732390881
		0.00624	0.0283260382711887
		0.006245	-0.0490990169346333
		0.00625	-0.126524072140455
		0.006255	-0.203949127346277
		0.00626	-0.275843821465969
		0.006265	-0.347738515585661
		0.00627	-0.408572487533092
		0.006275	-0.469406459480524
		0.00628	-0.513649348169565
		0.006285	-0.552361875772476
		0.00629	-0.568952959030867
		0.006295	-0.580013681203127
		0.0063	-0.563422597944736
		0.006305	-0.541301153600216
		0.00631	-0.502588625997305
		0.006315	-0.447285015136003
		0.00632	-0.380920682102442
		0.006325	-0.30902598798275
		0.00633	-0.220540210604668
		0.006335	-0.132054433226585
		0.00634	-0.0325079336762428
		0.006345	0.0670385658740997
		0.00635	0.166585065424442
		0.006355	0.266131564974785
		0.00636	0.354617342352867
		0.006365	0.443103119730949
		0.00637	0.514997813850641
		0.006375	0.581362146884203
		0.00638	0.631135396659374
		0.006385	0.669847924262285
		0.00639	0.691969368606806
		0.006395	0.697499729692936
		0.0064	0.675378285348415
		0.006405	0.642196118831635
		0.00641	0.592422869056463
		0.006415	0.531588897109032
		0.00642	0.44863348081708
		0.006425	0.360147703438997
		0.00643	0.260601203888655
		0.006435	0.155524343252182
		0.00644	0.039386760443449
		0.006445	-0.076750822365284
		0.00645	-0.181827683001757
		0.006455	-0.29796526581049
		0.00646	-0.403042126446962
		0.006465	-0.491527903825045
		0.00647	-0.574483320116997
		0.006475	-0.646378014236689
		0.00648	-0.69062090292573
		0.006485	-0.734863791614771
		0.00649	-0.751454874873161
		0.006495	-0.751454874873161
		0.0065	-0.723803069442511
		0.006505	-0.6850905418396
		0.00651	-0.629786930978298
		0.006515	-0.557892236858606
		0.00652	-0.469406459480524
		0.006525	-0.375390321016312
		0.00653	-0.264783099293709
		0.006535	-0.154175877571106
		0.00654	-0.038038294762373
		0.006545	0.07809928804636
		0.00655	0.194236870855093
		0.006555	0.299313731491566
		0.00656	0.398860231041908
		0.006565	0.492876369506121
		0.00657	0.570301424711943
		0.006575	0.631135396659374
		0.00658	0.675378285348415
		0.006585	0.708560451865196
		0.00659	0.725151535123587
		0.006595	0.719621174037457
		0.0066	0.691969368606806
		0.006605	0.653256841003895
		0.00661	0.597953230142593
		0.006615	0.526058536022902
		0.00662	0.437572758644819
		0.006625	0.349086981266737
		0.00663	0.255070842802525
		0.006635	0.144463621079922
		0.00664	0.039386760443449
		0.006645	-0.0712204612791538
		0.00665	-0.170766960829496
		0.006655	-0.270313460379839
		0.00666	-0.358799237757921
		0.006665	-0.441754654049873
		0.00667	-0.508118987083435
		0.006675	-0.563422597944736
		0.00668	-0.596604764461517
		0.006685	-0.624256569892168
		0.00669	-0.635317292064428
		0.006695	-0.629786930978298
		0.0067	-0.596604764461517
		0.006705	-0.557892236858606
		0.00671	-0.508118987083435
		0.006715	-0.441754654049873
		0.00672	-0.369859959930182
		0.006725	-0.286904543638229
		0.00673	-0.203949127346277
		0.006735	-0.115463349968195
		0.00674	-0.0325079336762428
		0.006745	0.0559778437018394
		0.00675	0.138933259993792
		0.006755	0.216358315199614
		0.00676	0.282722648233175
		0.006765	0.343556620180607
		0.00677	0.393329869955778
		0.006775	0.426512036472559
		0.00678	0.44863348081708
		0.006785	0.4707549251616
		0.00679	0.4707549251616
		0.006795	0.45969420298934
		0.0068	0.432042397558689
		0.006805	0.404390592128038
		0.00681	0.365678064525127
		0.006815	0.310374453663826
		0.00682	0.260601203888655
		0.006825	0.199767231941223
		0.00683	0.138933259993792
		0.006835	0.07809928804636
		0.00684	0.0227956771850586
		0.006845	-0.038038294762373
		0.00685	-0.0933419056236744
		0.006855	-0.137584794312716
		0.00686	-0.181827683001757
		0.006865	-0.215009849518538
		0.00687	-0.248192016035318
		0.006875	-0.259252738207579
		0.00688	-0.270313460379839
		0.006885	-0.275843821465969
		0.00689	-0.270313460379839
		0.006895	-0.253722377121449
		0.0069	-0.231600932776928
		0.006905	-0.209479488432407
		0.00691	-0.181827683001757
		0.006915	-0.154175877571106
		0.00692	-0.126524072140455
		0.006925	-0.0933419056236744
		0.00693	-0.0601597391068935
		0.006935	-0.038038294762373
		0.00694	-0.0103864893317223
		0.006945	0.00620459392666817
		0.00695	0.0283260382711887
		0.006955	0.0449171215295792
		0.00696	0.0504474826157093
		0.006965	0.0559778437018394
		0.00697	0.0559778437018394
		0.006975	0.0504474826157093
		0.00698	0.0449171215295792
		0.006985	0.0338563993573189
		0.00699	0.0227956771850586
		0.006995	0.0117349550127983
		0.007	-0.00485612824559212
		0.007005	-0.0103864893317223
		0.00701	-0.0214472115039825
		0.007015	-0.0325079336762428
		0.00702	-0.038038294762373
		0.007025	-0.038038294762373
		0.00703	-0.0269775725901127
		0.007035	-0.0214472115039825
		0.00704	-0.0103864893317223
		0.007045	0.00620459392666817
		0.00705	0.0283260382711887
		0.007055	0.0449171215295792
		0.00706	0.0725689269602299
		0.007065	0.100220732390881
		0.00707	0.127872537821531
		0.007075	0.144463621079922
		0.00708	0.172115426510572
		0.007085	0.194236870855093
		0.00709	0.210827954113483
		0.007095	0.227419037371874
		0.0071	0.227419037371874
		0.007105	0.227419037371874
		0.00711	0.210827954113483
		0.007115	0.194236870855093
		0.00712	0.177645787596703
		0.007125	0.144463621079922
		0.00713	0.100220732390881
		0.007135	0.0559778437018394
		0.00714	0.0117349550127983
		0.007145	-0.0435686558485031
		0.00715	-0.0988722667098045
		0.007155	-0.154175877571106
		0.00716	-0.203949127346277
		0.007165	-0.264783099293709
		0.00717	-0.30349562689662
		0.007175	-0.358799237757921
		0.00718	-0.391981404274702
		0.007185	-0.425163570791483
		0.00719	-0.441754654049873
		0.007195	-0.458345737308264
		0.0072	-0.452815376222134
		0.007205	-0.436224292963743
		0.00721	-0.408572487533092
		0.007215	-0.369859959930182
		0.00722	-0.32008671015501
		0.007225	-0.259252738207579
		0.00723	-0.192888405174017
		0.007235	-0.115463349968195
		0.00724	-0.0325079336762428
		0.007245	0.0449171215295792
		0.00725	0.138933259993792
		0.007255	0.216358315199614
		0.00726	0.299313731491566
		0.007265	0.376738786697388
		0.00727	0.44863348081708
		0.007275	0.509467452764511
		0.00728	0.559240702539682
		0.007285	0.592422869056463
		0.00729	0.614544313400984
		0.007295	0.620074674487114
		0.0073	0.603483591228724
		0.007305	0.575831785798073
		0.00731	0.537119258195162
		0.007315	0.47628528624773
		0.00732	0.404390592128038
		0.007325	0.326965536922216
		0.00733	0.232949398458004
		0.007335	0.133402898907661
		0.00734	0.0283260382711887
		0.007345	-0.0822811834514141
		0.00735	-0.187358044087887
		0.007355	-0.29796526581049
		0.00736	-0.397511765360832
		0.007365	-0.485997542738914
		0.00737	-0.568952959030867
		0.007375	-0.635317292064428
		0.00738	-0.69062090292573
		0.007385	-0.729333430528641
		0.00739	-0.751454874873161
		0.007395	-0.751454874873161
		0.0074	-0.734863791614771
		0.007405	-0.69615126401186
		0.00741	-0.646378014236689
		0.007415	-0.568952959030867
		0.00742	-0.485997542738914
		0.007425	-0.397511765360832
		0.00743	-0.286904543638229
		0.007435	-0.170766960829496
		0.00744	-0.0490990169346333
		0.007445	0.0725689269602299
		0.00745	0.194236870855093
		0.007455	0.304844092577696
		0.00746	0.420981675386429
		0.007465	0.520528174936771
		0.00747	0.603483591228724
		0.007475	0.680908646434546
		0.00748	0.736212257295847
		0.007485	0.780455145984888
		0.00749	0.797046229243279
		0.007495	0.797046229243279
		0.0075	0.763864062726498
		0.007505	0.725151535123587
		0.00751	0.664317563176155
		0.007515	0.581362146884203
		0.00752	0.492876369506121
		0.007525	0.387799508869648
		0.00753	0.277192287147045
		0.007535	0.149993982166052
		0.00754	0.0338563993573189
		0.007545	-0.0933419056236744
		0.00755	-0.215009849518538
		0.007555	-0.331147432327271
		0.00756	-0.436224292963743
		0.007565	-0.530240431427956
		0.00757	-0.613195847719908
		0.007575	-0.6850905418396
		0.00758	-0.729333430528641
		0.007585	-0.768045958131552
		0.00759	-0.779106680303812
		0.007595	-0.773576319217682
		0.0076	-0.751454874873161
		0.007605	-0.70168162509799
		0.00761	-0.646378014236689
		0.007615	-0.563422597944736
		0.00762	-0.480467181652784
		0.007625	-0.386451043188572
		0.00763	-0.275843821465969
		0.007635	-0.159706238657236
		0.00764	-0.0490990169346333
		0.007645	0.0615082047879696
		0.00765	0.177645787596703
		0.007655	0.277192287147045
		0.00766	0.376738786697388
		0.007665	0.45969420298934
		0.00767	0.531588897109032
		0.007675	0.592422869056463
		0.00768	0.631135396659374
		0.007685	0.664317563176155
		0.00769	0.669847924262285
		0.007695	0.664317563176155
		0.0077	0.631135396659374
		0.007705	0.586892507970333
		0.00771	0.531588897109032
		0.007715	0.46522456407547
		0.00772	0.387799508869648
		0.007725	0.299313731491566
		0.00773	0.210827954113483
		0.007735	0.116811815649271
		0.00774	0.0227956771850586
		0.007745	-0.0656901001930237
		0.00775	-0.159706238657236
		0.007755	-0.242661654949188
		0.00776	-0.31455634906888
		0.007765	-0.375390321016312
		0.00777	-0.430693931877613
		0.007775	-0.474936820566654
		0.00778	-0.497058264911175
		0.007785	-0.519179709255695
		0.00779	-0.519179709255695
		0.007795	-0.508118987083435
		0.0078	-0.485997542738914
		0.007805	-0.447285015136003
		0.00781	-0.408572487533092
		0.007815	-0.353268876671791
		0.00782	-0.29796526581049
		0.007825	-0.231600932776928
		0.00783	-0.165236599743366
		0.007835	-0.0988722667098045
		0.00784	-0.0269775725901127
		0.007845	0.0338563993573189
		0.00785	0.0946903713047504
		0.007855	0.149993982166052
		0.00786	0.194236870855093
		0.007865	0.232949398458004
		0.00787	0.271661926060915
		0.007875	0.288253009319305
		0.00788	0.299313731491566
		0.007885	0.299313731491566
		0.00789	0.299313731491566
		0.007895	0.288253009319305
		0.0079	0.266131564974785
		0.007905	0.238479759544134
		0.00791	0.216358315199614
		0.007915	0.177645787596703
		0.00792	0.144463621079922
		0.007925	0.105751093477011
		0.00793	0.0725689269602299
		0.007935	0.039386760443449
		0.00794	0.00620459392666817
		0.007945	-0.0214472115039825
		0.00795	-0.0490990169346333
		0.007955	-0.0712204612791538
		0.00796	-0.0822811834514141
		0.007965	-0.0933419056236744
		0.00797	-0.0988722667098045
		0.007975	-0.0933419056236744
		0.00798	-0.0878115445375443
		0.007985	-0.0822811834514141
		0.00799	-0.076750822365284
		0.007995	-0.0601597391068935
		0.008	-0.0546293780207634
		0.008005	-0.038038294762373
		0.00801	-0.0214472115039825
		0.008015	-0.0159168504178524
		0.00802	-0.00485612824559212
		0.008025	0.000674232840538025
		0.00803	0.00620459392666817
		0.008035	0.000674232840538025
		0.00804	-0.00485612824559212
		0.008045	-0.0103864893317223
		0.00805	-0.0214472115039825
		0.008055	-0.038038294762373
		0.00806	-0.0546293780207634
		0.008065	-0.076750822365284
		0.00807	-0.0988722667098045
		0.008075	-0.120993711054325
		0.00808	-0.137584794312716
		0.008085	-0.154175877571106
		0.00809	-0.176297321915627
		0.008095	-0.187358044087887
		0.0081	-0.187358044087887
		0.008105	-0.187358044087887
		0.00811	-0.181827683001757
		0.008115	-0.165236599743366
		0.00812	-0.154175877571106
		0.008125	-0.126524072140455
		0.00813	-0.0988722667098045
		0.008135	-0.0546293780207634
		0.00814	-0.0159168504178524
		0.008145	0.0283260382711887
		0.00815	0.07809928804636
		0.008155	0.127872537821531
		0.00816	0.172115426510572
		0.008165	0.227419037371874
		0.00817	0.266131564974785
		0.008175	0.310374453663826
		0.00818	0.343556620180607
		0.008185	0.371208425611258
		0.00819	0.387799508869648
		0.008195	0.393329869955778
		0.0082	0.393329869955778
		0.008205	0.376738786697388
		0.00821	0.360147703438997
		0.008215	0.321435175836086
		0.00822	0.277192287147045
		0.008225	0.227419037371874
		0.00823	0.172115426510572
		0.008235	0.100220732390881
		0.00824	0.0283260382711887
		0.008245	-0.0546293780207634
		0.00825	-0.132054433226585
		0.008255	-0.209479488432407
		0.00826	-0.286904543638229
		0.008265	-0.353268876671791
		0.00827	-0.414102848619223
		0.008275	-0.474936820566654
		0.00828	-0.513649348169565
		0.008285	-0.552361875772476
		0.00829	-0.580013681203127
		0.008295	-0.580013681203127
		0.0083	-0.563422597944736
		0.008305	-0.541301153600216
		0.00831	-0.502588625997305
		0.008315	-0.447285015136003
		0.00832	-0.380920682102442
		0.008325	-0.30349562689662
		0.00833	-0.220540210604668
		0.008335	-0.126524072140455
		0.00834	-0.0325079336762428
		0.008345	0.0725689269602299
		0.00835	0.172115426510572
		0.008355	0.266131564974785
		0.00836	0.360147703438997
		0.008365	0.44863348081708
		0.00837	0.520528174936771
		0.008375	0.586892507970333
		0.00838	0.631135396659374
		0.008385	0.669847924262285
		0.00839	0.691969368606806
		0.008395	0.697499729692936
		0.0084	0.675378285348415
		0.008405	0.636665757745504
		0.00841	0.592422869056463
		0.008415	0.526058536022902
		0.00842	0.44863348081708
		0.008425	0.360147703438997
		0.00843	0.255070842802525
		0.008435	0.144463621079922
		0.00844	0.039386760443449
		0.008445	-0.076750822365284
		0.00845	-0.192888405174017
		0.008455	-0.30349562689662
		0.00846	-0.403042126446962
		0.008465	-0.491527903825045
		0.00847	-0.574483320116997
		0.008475	-0.646378014236689
		0.00848	-0.69615126401186
		0.008485	-0.734863791614771
		0.00849	-0.756985235959291
		0.008495	-0.751454874873161
		0.0085	-0.729333430528641
		0.008505	-0.679560180753469
		0.00851	-0.624256569892168
		0.008515	-0.546831514686346
		0.00852	-0.463876098394394
		0.008525	-0.369859959930182
		0.00853	-0.264783099293709
		0.008535	-0.148645516484976
		0.00854	-0.038038294762373
		0.008545	0.0836296491324902
		0.00855	0.199767231941223
		0.008555	0.304844092577696
		0.00856	0.404390592128038
		0.008565	0.492876369506121
		0.00857	0.570301424711943
		0.008575	0.636665757745504
		0.00858	0.680908646434546
		0.008585	0.714090812951326
		0.00859	0.730681896209717
		0.008595	0.719621174037457
		0.0086	0.697499729692936
		0.008605	0.647726479917765
		0.00861	0.597953230142593
		0.008615	0.520528174936771
		0.00862	0.437572758644819
		0.008625	0.343556620180607
		0.00863	0.244010120630264
		0.008635	0.138933259993792
		0.00864	0.0338563993573189
		0.008645	-0.0712204612791538
		0.00865	-0.170766960829496
		0.008655	-0.275843821465969
		0.00866	-0.364329598844051
		0.008665	-0.436224292963743
		0.00867	-0.508118987083435
		0.008675	-0.563422597944736
		0.00868	-0.596604764461517
		0.008685	-0.624256569892168
		0.00869	-0.635317292064428
		0.008695	-0.624256569892168
		0.0087	-0.596604764461517
		0.008705	-0.552361875772476
		0.00871	-0.502588625997305
		0.008715	-0.436224292963743
		0.00872	-0.364329598844051
		0.008725	-0.286904543638229
		0.00873	-0.198418766260147
		0.008735	-0.109932988882065
		0.00874	-0.0214472115039825
		0.008745	0.0615082047879696
		0.00875	0.144463621079922
		0.008755	0.221888676285744
		0.00876	0.288253009319305
		0.008765	0.343556620180607
		0.00877	0.393329869955778
		0.008775	0.426512036472559
		0.00878	0.45416384190321
		0.008785	0.46522456407547
		0.00879	0.4707549251616
		0.008795	0.45969420298934
		0.0088	0.437572758644819
		0.008805	0.398860231041908
		0.00881	0.360147703438997
		0.008815	0.310374453663826
		0.00882	0.255070842802525
		0.008825	0.194236870855093
		0.00883	0.138933259993792
		0.008835	0.07809928804636
		0.00884	0.0172653160989285
		0.008845	-0.038038294762373
		0.00885	-0.0933419056236744
		0.008855	-0.143115155398846
		0.00886	-0.176297321915627
		0.008865	-0.215009849518538
		0.00887	-0.237131293863058
		0.008875	-0.259252738207579
		0.00888	-0.264783099293709
		0.008885	-0.275843821465969
		0.00889	-0.270313460379839
		0.008895	-0.253722377121449
		0.0089	-0.237131293863058
		0.008905	-0.215009849518538
		0.00891	-0.181827683001757
		0.008915	-0.154175877571106
		0.00892	-0.126524072140455
		0.008925	-0.0878115445375443
		0.00893	-0.0656901001930237
		0.008935	-0.0325079336762428
		0.00894	-0.00485612824559212
		0.008945	0.0117349550127983
		0.00895	0.0283260382711887
		0.008955	0.0449171215295792
		0.00896	0.0504474826157093
		0.008965	0.0504474826157093
		0.00897	0.0504474826157093
		0.008975	0.0504474826157093
		0.00898	0.0449171215295792
		0.008985	0.0338563993573189
		0.00899	0.0227956771850586
		0.008995	0.0117349550127983
		0.009	-0.00485612824559212
		0.009005	-0.0159168504178524
		0.00901	-0.0214472115039825
		0.009015	-0.0269775725901127
		0.00902	-0.0325079336762428
		0.009025	-0.0325079336762428
