Temps	V1	Fréquence	S_Amplitude
0.088	2.09115072339773		
0.0881	2.27918300032616		
0.0882	2.41744202747941		
0.0883	2.47827599942684		
0.0884	2.45062419399619		
0.0885	2.35107769444585		
0.0886	2.19069722294807		
0.0887	1.96395241841674		
0.0888	1.67637364193797		
0.0889	1.34455197677016		
0.089	0.974017783999443		
0.0891	0.575831785798073		
0.0892	0.161054704338312		
0.0893	-0.253722377121449		
0.0894	-0.668499458581209		
0.0895	-1.05562473461032		
0.0896	-1.41509820520878		
0.0897	-1.72479842603207		
0.0898	-2.00131648033857		
0.0899	-2.21147020161152		
0.09	-2.36078995093703		
0.0901	-2.44927572831511		
0.0902	-2.45480608940125		
0.0903	-2.37185067310929		
0.0904	-2.23359164595604		
0.0905	-2.02896828576922		
0.0906	-1.76904131472111		
0.0907	-1.47040181607008		
0.0908	-1.12751942873001		
0.0909	-0.745924513787031		
0.091	-0.342208154499531		
0.0911	0.0615082047879696		
0.0912	0.45969420298934		
0.0913	0.85788020119071		
0.0914	1.2228840328753		
0.0915	1.54917533695698		
0.0916	1.84228447452188		
0.0917	2.09115072339773		
0.0918	2.27365263924003		
0.0919	2.40638130530715		
0.092	2.47827599942684		
0.0921	2.46721527725458		
0.0922	2.3787294998765		
0.0923	2.24047047272325		
0.0924	2.04137747362256		
0.0925	1.78698086366057		
0.0926	1.48281100392342		
0.0927	1.15098933875561		
0.0928	0.780455145984888		
0.0929	0.393329869955778		
0.093	-0.00485612824559212		
0.0931	-0.403042126446962		
0.0932	-0.784637041389942		
0.0933	-1.15517123416066		
0.0934	-1.48146253824234		
0.0935	-1.77457167580724		
0.0936	-2.02343792468309		
0.0937	-2.21700056269765		
0.0938	-2.36078995093703		
0.0939	-2.44927572831511		
0.094	-2.46033645048738		
0.0941	-2.39397211745381		
0.0942	-2.26677381247282		
0.0943	-2.09533261880279		
0.0944	-1.86858781427145		
0.0945	-1.59206975996494		
0.0946	-1.28789990022779		
0.0947	-0.939487151801586		
0.0948	-0.580013681203127		
0.0949	-0.198418766260147		
0.095	0.183176148682833		
0.0951	0.564771063625813		
0.0952	0.929774895310402		
0.0953	1.26712692156434		
0.0954	1.57682714238763		
0.0955	1.84781483560801		
0.0956	2.0856203623116		
0.0957	2.25706155598164		
0.0958	2.38425986096263		
0.0959	2.46721527725458		
0.096	2.48380636051297		
0.0961	2.42297238856554		
0.0962	2.30683480575681		
0.0963	2.15198469534516		
0.0964	1.94183097407222		
0.0965	1.67637364193797		
0.0966	1.3887948654592		
0.0967	1.06803392246366		
0.0968	0.719621174037457		
0.0969	0.349086981266737		
0.097	-0.0159168504178524		
0.0971	-0.386451043188572		
0.0972	-0.745924513787031		
0.0973	-1.09433726221323		
0.0974	-1.39850712195039		
0.0975	-1.68608589842916		
0.0976	-1.93495214730501		
0.0977	-2.13957550749183		
0.0978	-2.28889525681734		
0.0979	-2.40503283962607		
0.098	-2.46033645048738		
0.0981	-2.44927572831511		
0.0982	-2.37185067310929		
0.0983	-2.25018272921443		
0.0984	-2.08980225771666		
0.0985	-1.87964853644371		
0.0986	-1.62525192648172		
0.0987	-1.34873387217522		
0.0988	-1.03903365135193		
0.0989	-0.70721198618412		
0.099	-0.358799237757921		
0.0991	-0.0103864893317223		
0.0992	0.343556620180607		
0.0993	0.686439007520676		
0.0994	1.01273031160235		
0.0995	1.31690017133951		
0.0996	1.59894858673215		
0.0997	1.84781483560801		
0.0998	2.06349891796708		
0.0999	2.22940975055099		
0.1	2.35660805553198		
0.1001	2.44509383291006		
0.1002	2.47827599942684		
0.1003	2.46168491616845		
0.1004	2.38425986096263		
0.1005	2.26259191706777		
0.1006	2.11327216774225		
0.1007	1.90864880755544		
0.1008	1.67084328085184		
0.1009	1.40538594871759		
0.101	1.11780717223883		
0.1011	0.802576590329409		
0.1012	0.4707549251616		
0.1013	0.138933259993792		
0.1014	-0.198418766260147		
0.1015	-0.530240431427956		
0.1016	-0.851001374423504		
0.1017	-1.15517123416066		
0.1018	-1.43168928846717		
0.1019	-1.68608589842916		
0.102	-1.91836106404662		
0.1021	-2.10639334097505		
0.1022	-2.25018272921443		
0.1023	-2.36078995093703		
0.1024	-2.43821500614285		
0.1025	-2.46586681157351		
0.1026	-2.43821500614285		
0.1027	-2.34972922876477		
0.1028	-2.2446523681283		
0.1029	-2.09533261880279		
0.103	-1.90730034187436		
0.1031	-1.68055553734303		
0.1032	-1.4372196495533		
0.1033	-1.17729267850518		
0.1034	-0.889713902026415		
0.1035	-0.591074403375387		
0.1036	-0.275843821465969		
0.1037	0.039386760443449		
0.1038	0.349086981266737		
0.1039	0.653256841003895		
0.104	0.946365978568792		
0.1041	1.22841439396143		
0.1042	1.48281100392342		
0.1043	1.71508616954088		
0.1044	1.92523989081383		
0.1045	2.10774180665612		
0.1046	2.24600083380938		
0.1047	2.35660805553198		
0.1048	2.43956347182393		
0.1049	2.47827599942684		
0.105	2.47274563834071		
0.1051	2.42850274965167		
0.1052	2.34001697227359		
0.1053	2.22387938946486		
0.1054	2.08009000122547		
0.1055	1.89205772429705		
0.1056	1.6819040030241		
0.1057	1.45515919849277		
0.1058	1.20629294961691		
0.1059	0.935305256396532		
0.106	0.647726479917765		
0.1061	0.360147703438997		
0.1062	0.0670385658740997		
0.1063	-0.226070571690798		
0.1064	-0.513649348169565		
0.1065	-0.795697763562202		
0.1066	-1.07221581786871		
0.1067	-1.32108206674457		
0.1068	-1.5478268712759		
0.1069	-1.76351095363498		
0.107	-1.95707359164953		
0.1071	-2.11192370206118		
0.1072	-2.2446523681283		
0.1073	-2.34419886767864		
0.1074	-2.42162392288446		
0.1075	-2.46033645048738		
0.1076	-2.46033645048738		
0.1077	-2.42162392288446		
0.1078	-2.34419886767864		
0.1079	-2.2446523681283		
0.108	-2.12298442423344		
0.1081	-1.96813431382179		
0.1082	-1.7856323979795		
0.1083	-1.58100903779268		
0.1084	-1.37085531651974		
0.1085	-1.13858015090227		
0.1086	-0.889713902026415		
0.1087	-0.635317292064428		
0.1088	-0.369859959930182		
0.1089	-0.0988722667098045		
0.109	0.166585065424442		
0.1091	0.432042397558689		
0.1092	0.697499729692936		
0.1093	0.946365978568792		
0.1094	1.18417150527239		
0.1095	1.40538594871759		
0.1096	1.61000930890441		
0.1097	1.80357194691896		
0.1098	1.98054350167513		
0.1099	2.11880252882838		
0.11	2.24047047272325		
0.1101	2.33448661118746		
0.1102	2.41744202747941		
0.1103	2.46721527725458		
0.1104	2.48380636051297		
0.1105	2.46721527725458		
0.1106	2.42297238856554		
0.1107	2.35107769444585		
0.1108	2.25706155598164		
0.1109	2.15198469534516		
0.111	2.01372566819191		
0.1111	1.84781483560801		
0.1112	1.66531291976571		
0.1113	1.47175028175116		
0.1114	1.26712692156434		
0.1115	1.05144283920527		
0.1116	0.819167673587799		
0.1117	0.575831785798073		
0.1118	0.326965536922216		
0.1119	0.0836296491324902		
0.112	-0.165236599743366		
0.1121	-0.403042126446962		
0.1122	-0.646378014236689		
0.1123	-0.878653179854155		
0.1124	-1.10539798438549		
0.1125	-1.31002134457231		
0.1126	-1.50358398258686		
0.1127	-1.68608589842916		
0.1128	-1.85199673101306		
0.1129	-2.0068468414247		
0.113	-2.12851478531957		
0.1131	-2.23359164595604		
0.1132	-2.32207742333412		
0.1133	-2.39397211745381		
0.1134	-2.44374536722898		
0.1135	-2.46586681157351		
0.1136	-2.46033645048738		
0.1137	-2.42162392288446		
0.1138	-2.36078995093703		
0.1139	-2.28889525681734		
0.114	-2.20040947943926		
0.1141	-2.09533261880279		
0.1142	-1.96260395273566		
0.1143	-1.81881456449628		
0.1144	-1.6584340929985		
0.1145	-1.48699289932847		
0.1146	-1.31002134457231		
0.1147	-1.11645870655775		
0.1148	-0.917365707457066		
0.1149	-0.70168162509799		
0.115	-0.485997542738914		
0.1151	-0.264783099293709		
0.1152	-0.0490990169346333		
0.1153	0.166585065424442		
0.1154	0.387799508869648		
0.1155	0.597953230142593		
0.1156	0.808106951415539		
0.1157	1.00719995051622		
0.1158	1.20629294961691		
0.1159	1.38326450437307		
0.116	1.55470569804311		
0.1161	1.70955580845475		
0.1162	1.85887555778027		
0.1163	1.99713458493352		
0.1164	2.11327216774225		
0.1165	2.21834902837873		
0.1166	2.29577408358455		
0.1167	2.36213841661811		
0.1168	2.42297238856554		
0.1169	2.46721527725458		
0.117	2.48380636051297		
0.1171	2.48380636051297		
0.1172	2.46168491616845		
0.1173	2.41191166639328		
0.1174	2.35107769444585		
0.1175	2.27365263924003		
0.1176	2.18516686186194		
0.1177	2.09115072339773		
0.1178	1.96948277950287		
0.1179	1.83675411343575		
0.118	1.69296472519636		
0.1181	1.53811461478472		
0.1182	1.37773414328694		
0.1183	1.20076258853078		
0.1184	1.02379103377461		
0.1185	0.835758756846189		
0.1186	0.647726479917765		
0.1187	0.44863348081708		
0.1188	0.255070842802525		
0.1189	0.0504474826157093		
0.119	-0.143115155398846		
0.1191	-0.342208154499531		
0.1192	-0.541301153600216		
0.1193	-0.729333430528641		
0.1194	-0.917365707457066		
0.1195	-1.0888069011271		
0.1196	-1.26024809479713		
0.1197	-1.42062856629491		
0.1198	-1.56994831562042		
0.1199	-1.71373770385981		
0.12	-1.85199673101306		
0.1201	-1.96813431382179		
0.1202	-2.0787415355444		
0.1203	-2.17275767400861		
0.1204	-2.25018272921443		
0.1205	-2.31654706224799		
0.1206	-2.37738103419542		
0.1207	-2.42162392288446		
0.1208	-2.45480608940125		
0.1209	-2.46586681157351		
0.121	-2.46033645048738		
0.1211	-2.43268464505672		
0.1212	-2.39397211745381		
0.1213	-2.33866850659251		
0.1214	-2.27230417355895		
0.1215	-2.20593984052539		
0.1216	-2.12298442423344		
0.1217	-2.02343792468309		
0.1218	-1.91283070296049		
0.1219	-1.79669312015176		
0.122	-1.66949481517076		
0.1221	-1.53676614910364		
0.1222	-1.38744639977813		
0.1223	-1.24365701153874		
0.1224	-1.08327654004097		
0.1225	-0.922896068543196		
0.1226	-0.756985235959291		
0.1227	-0.585544042289257		
0.1228	-0.414102848619223		
0.1229	-0.237131293863058		
0.123	-0.0656901001930237		
0.1231	0.111281454563141		
0.1232	0.288253009319305		
0.1233	0.45969420298934		
0.1234	0.631135396659374		
0.1235	0.797046229243279		
0.1236	0.957426700741053		
0.1237	1.12333753332496		
0.1238	1.26712692156434		
0.1239	1.41091630980372		
0.124	1.54917533695698		
0.1241	1.67637364193797		
0.1242	1.79804158583283		
0.1243	1.91417916864157		
0.1244	2.02478639036417		
0.1245	2.11880252882838		
0.1246	2.1962275840342		
0.1247	2.2681222781539		
0.1248	2.32895625010133		
0.1249	2.3787294998765		
0.125	2.42850274965167		
0.1251	2.46168491616845		
0.1252	2.47827599942684		
0.1253	2.48380636051297		
0.1254	2.47274563834071		
0.1255	2.45062419399619		
0.1256	2.41191166639328		
0.1257	2.36213841661811		
0.1258	2.30683480575681		
0.1259	2.24600083380938		
0.126	2.16857577860355		
0.1261	2.0856203623116		
0.1262	1.98607386276126		
0.1263	1.87546664103866		
0.1264	1.75932905822992		
0.1265	1.63766111433506		
0.1266	1.51046280935407		
0.1267	1.37773414328694		
0.1268	1.23947511613369		
0.1269	1.09015536680818		
0.127	0.935305256396532		
0.1271	0.780455145984888		
0.1272	0.620074674487114		
0.1273	0.45416384190321		
0.1274	0.293783370405436		
0.1275	0.122342176735401		
0.1276	-0.0435686558485031		
0.1277	-0.203949127346277		
0.1278	-0.369859959930182		
0.1279	-0.530240431427956		
0.128	-0.69062090292573		
0.1281	-0.845471013337374		
0.1282	-1.00032112374902		
0.1283	-1.14964087307453		
0.1284	-1.28789990022779		
0.1285	-1.42615892738104		
0.1286	-1.55335723236203		
0.1287	-1.6750251762569		
0.1288	-1.79116275906563		
0.1289	-1.90176998078823		
0.129	-2.0068468414247		
0.1291	-2.09533261880279		
0.1292	-2.17828803509474		
0.1293	-2.23912200704217		
0.1294	-2.2999559789896		
0.1295	-2.3552595898509		
0.1296	-2.39950247853994		
0.1297	-2.43268464505672		
0.1298	-2.45480608940125		
0.1299	-2.46586681157351		
0.13	-2.46033645048738		
0.1301	-2.43821500614285		
0.1302	-2.40503283962607		
0.1303	-2.36078995093703		
0.1304	-2.30548634007573		
0.1305	-2.25018272921443		
0.1306	-2.18381839618087		
0.1307	-2.11192370206118		
0.1308	-2.02343792468309		
0.1309	-1.92389142513275		
0.131	-1.81881456449628		
0.1311	-1.70267698168755		
0.1312	-1.58653939887881		
0.1313	-1.45934109389782		
0.1314	-1.33214278891683		
0.1315	-1.19388376176357		
0.1316	-1.05009437352419		
0.1317	-0.900774624198675		
0.1318	-0.751454874873161		
0.1319	-0.591074403375387		
0.132	-0.430693931877613		
0.1321	-0.270313460379839		
0.1322	-0.104402627795935		
0.1323	0.0559778437018394		
0.1324	0.216358315199614		
0.1325	0.376738786697388		
0.1326	0.542649619281292		
0.1327	0.697499729692936		
0.1328	0.85234984010458		
0.1329	1.00719995051622		
0.133	1.15651969984174		
0.1331	1.30030908808112		
0.1332	1.43303775414824		
0.1333	1.56023605912924		
0.1334	1.68743436411023		
0.1335	1.80357194691896		
0.1336	1.91417916864157		
0.1337	2.01925602927804		
0.1338	2.10774180665612		
0.1339	2.18516686186194		
0.134	2.25706155598164		
0.1341	2.31789552792907		
0.1342	2.37319913879037		
0.1343	2.42297238856554		
0.1344	2.45615455508232		
0.1345	2.47827599942684		
0.1346	2.4893367215991		
0.1347	2.47827599942684		
0.1348	2.45615455508232		
0.1349	2.42297238856554		
0.135	2.37319913879037		
0.1351	2.31789552792907		
0.1352	2.25153119489551		
0.1353	2.17410613968968		
0.1354	2.09115072339773		
0.1355	1.99160422384739		
0.1356	1.88099700212479		
0.1357	1.76485941931605		
0.1358	1.63766111433506		
0.1359	1.49387172609568		
0.136	1.36114306002855		
0.1361	1.20629294961691		
0.1362	1.05144283920527		
0.1363	0.891062367707491		
0.1364	0.719621174037457		
0.1365	0.548179980367422		
0.1366	0.371208425611258		
0.1367	0.194236870855093		
0.1368	0.0172653160989285		
0.1369	-0.159706238657236		
0.137	-0.336677793413401		
0.1371	-0.513649348169565		
0.1372	-0.69062090292573		
0.1373	-0.856531735509634		
0.1374	-1.0335032902658		
0.1375	-1.19388376176357		
0.1376	-1.34320351108909		
0.1377	-1.48699289932847		
0.1378	-1.62525192648172		
0.1379	-1.76351095363498		
0.138	-1.88517889752984		
0.1381	-2.00131648033857		
0.1382	-2.10086297988892		
0.1383	-2.18381839618087		
0.1384	-2.26124345138669		
0.1385	-2.32760778442025		
0.1386	-2.38291139528155		
0.1387	-2.43268464505672		
0.1388	-2.45480608940125		
0.1389	-2.46586681157351		
0.139	-2.46033645048738		
0.1391	-2.43268464505672		
0.1392	-2.38844175636768		
0.1393	-2.33313814550638		
0.1394	-2.26677381247282		
0.1395	-2.189348757267		
0.1396	-2.10086297988892		
0.1397	-2.00131648033857		
0.1398	-1.87964853644371		
0.1399	-1.75798059254885		
0.14	-1.61419120430946		
0.1401	-1.47040181607008		
0.1402	-1.31002134457231		
0.1403	-1.14964087307453		
0.1404	-0.972669318318367		
0.1405	-0.795697763562202		
0.1406	-0.607665486633778		
0.1407	-0.414102848619223		
0.1408	-0.220540210604668		
0.1409	-0.0325079336762428		
0.141	0.166585065424442		
0.1411	0.360147703438997		
0.1412	0.553710341453552		
0.1413	0.747272979468107		
0.1414	0.935305256396532		
0.1415	1.11780717223883		
0.1416	1.28924836590886		
0.1417	1.44962883740664		
0.1418	1.60447894781828		
0.1419	1.75379869714379		
0.142	1.89205772429705		
0.1421	2.01925602927804		
0.1422	2.12433288991451		
0.1423	2.22387938946486		
0.1424	2.30130444467068		
0.1425	2.36766877770424		
0.1426	2.42850274965167		
0.1427	2.46721527725458		
0.1428	2.48380636051297		
0.1429	2.47827599942684		
0.143	2.45615455508232		
0.1431	2.40638130530715		
0.1432	2.34001697227359		
0.1433	2.26259191706777		
0.1434	2.17410613968968		
0.1435	2.06902927905321		
0.1436	1.93630061298609		
0.1437	1.79804158583283		
0.1438	1.63766111433506		
0.1439	1.46621992066503		
0.144	1.29477872699499		
0.1441	1.10674645006657		
0.1442	0.902123089879751		
0.1443	0.691969368606806		
0.1444	0.47628528624773		
0.1445	0.260601203888655		
0.1446	0.039386760443449		
0.1447	-0.181827683001757		
0.1448	-0.397511765360832		
0.1449	-0.624256569892168		
0.145	-0.834410291165113		
0.1451	-1.05009437352419		
0.1452	-1.24365701153874		
0.1453	-1.43168928846717		
0.1454	-1.60866084322333		
0.1455	-1.76904131472111		
0.1456	-1.92942178621888		
0.1457	-2.06215045228601		
0.1458	-2.17828803509474		
0.1459	-2.26677381247282		
0.146	-2.34972922876477		
0.1461	-2.4105632007122		
0.1462	-2.45480608940125		
0.1463	-2.46586681157351		
0.1464	-2.44927572831511		
0.1465	-2.4105632007122		
0.1466	-2.33866850659251		
0.1467	-2.26124345138669		
0.1468	-2.16722731292248		
0.1469	-2.04555936902761		
0.147	-1.8962396197021		
0.1471	-1.73585914820433		
0.1472	-1.56441795453429		
0.1473	-1.37638567760587		
0.1474	-1.17176231741905		
0.1475	-0.956078235059977		
0.1476	-0.729333430528641		
0.1477	-0.497058264911175		
0.1478	-0.253722377121449		
0.1479	-0.0103864893317223		
0.148	0.232949398458004		
0.1481	0.4707549251616		
0.1482	0.714090812951326		
0.1483	0.946365978568792		
0.1484	1.167580422014		
0.1485	1.37773414328694		
0.1486	1.57682714238763		
0.1487	1.75932905822992		
0.1488	1.93077025189996		
0.1489	2.08009000122547		
0.149	2.20728830620646		
0.1491	2.30130444467068		
0.1492	2.38425986096263		
0.1493	2.45062419399619		
0.1494	2.47827599942684		
0.1495	2.47827599942684		
0.1496	2.44509383291006		
0.1497	2.38425986096263		
0.1498	2.29577408358455		
0.1499	2.19069722294807		
0.15	2.05796855688095		
0.1501	1.89205772429705		
0.1502	1.70955580845475		
0.1503	1.51046280935407		
0.1504	1.28924836590886		
0.1505	1.05144283920527		
0.1506	0.802576590329409		
0.1507	0.542649619281292		
0.1508	0.277192287147045		
0.1509	0.00620459392666817		
0.151	-0.259252738207579		
0.1511	-0.530240431427956		
0.1512	-0.795697763562202		
0.1513	-1.05009437352419		
0.1514	-1.28789990022779		
0.1515	-1.51464470475912		
0.1516	-1.71926806494594		
0.1517	-1.90730034187436		
0.1518	-2.07321117445827		
0.1519	-2.20593984052539		
0.152	-2.31101670116186		
0.1521	-2.39950247853994		
0.1522	-2.45480608940125		
0.1523	-2.46586681157351		
0.1524	-2.43821500614285		
0.1525	-2.37738103419542		
0.1526	-2.28336489573121		
0.1527	-2.16169695183635		
0.1528	-2.01790756359696		
0.1529	-1.83540564775467		
0.153	-1.63078228756785		
0.1531	-1.40956784412265		
0.1532	-1.17729267850518		
0.1533	-0.911835346370935		
0.1534	-0.635317292064428		
0.1535	-0.347738515585661		
0.1536	-0.0601597391068935		
0.1537	0.232949398458004		
0.1538	0.520528174936771		
0.1539	0.802576590329409		
0.154	1.07909464463592		
0.1541	1.3334912545979		
0.1542	1.56576642021537		
0.1543	1.78698086366057		
0.1544	1.98054350167513		
0.1545	2.14645433425903		
0.1546	2.27365263924003		
0.1547	2.37319913879037		
0.1548	2.45062419399619		
0.1549	2.47827599942684		
0.155	2.46721527725458		
0.1551	2.41191166639328		
0.1552	2.31789552792907		
0.1553	2.1962275840342		
0.1554	2.03584711253643		
0.1555	1.83675411343575		
0.1556	1.61553966999054		
0.1557	1.37220378220081		
0.1558	1.10121608898044		
0.1559	0.813637312501669		
0.156	0.509467452764511		
0.1561	0.199767231941223		
0.1562	-0.120993711054325		
0.1563	-0.430693931877613		
0.1564	-0.740394152700901		
0.1565	-1.03903365135193		
0.1566	-1.31555170565844		
0.1567	-1.56994831562042		
0.1568	-1.80222348123789		
0.1569	-2.0068468414247		
0.157	-2.17275767400861		
0.1571	-2.2999559789896		
0.1572	-2.39397211745381		
0.1573	-2.45480608940125		
0.1574	-2.46033645048738		
0.1575	-2.40503283962607		
0.1576	-2.30548634007573		
0.1577	-2.18381839618087		
0.1578	-2.01790756359696		
0.1579	-1.80775384232402		
0.158	-1.56994831562042		
0.1581	-1.31002134457231		
0.1582	-1.02797292917967		
0.1583	-0.71274234727025		
0.1584	-0.386451043188572		
0.1585	-0.0546293780207634		
0.1586	0.277192287147045		
0.1587	0.603483591228724		
0.1588	0.924244534224272		
0.1589	1.2228840328753		
0.159	1.50493244826794		
0.1591	1.75379869714379		
0.1592	1.98054350167513		
0.1593	2.15751505643129		
0.1594	2.30130444467068		
0.1595	2.41191166639328		
0.1596	2.47274563834071		
0.1597	2.47827599942684		
0.1598	2.42297238856554		
0.1599	2.31789552792907		
0.16	2.19069722294807		
0.1601	2.00819530710578		
0.1602	1.77592014148831		
0.1603	1.5159931704402		
0.1604	1.22841439396143		
0.1605	0.918714173138142		
0.1606	0.575831785798073		
0.1607	0.232949398458004		
0.1608	-0.120993711054325		
0.1609	-0.474936820566654		
0.161	-0.817819207906723		
0.1611	-1.1441105119884		
0.1612	-1.44275001063943		
0.1613	-1.70820734277368		
0.1614	-1.9515432305634		
0.1615	-2.15063622966409		
0.1616	-2.29442561790347		
0.1617	-2.40503283962607		
0.1618	-2.46586681157351		
0.1619	-2.44927572831511		
0.162	-2.37738103419542		
0.1621	-2.25018272921443		
0.1622	-2.09533261880279		
0.1623	-1.87411817535758		
0.1624	-1.61419120430946		
0.1625	-1.33214278891683		
0.1626	-1.01138184592128		
0.1627	-0.668499458581209		
0.1628	-0.30349562689662		
0.1629	0.0559778437018394		
0.163	0.420981675386429		
0.1631	0.780455145984888		
0.1632	1.11780717223883		
0.1633	1.43303775414824		
0.1634	1.70955580845475		
0.1635	1.96395241841674		
0.1636	2.16857577860355		
0.1637	2.31789552792907		
0.1638	2.4340331107378		
0.1639	2.48380636051297		
0.164	2.46721527725458		
0.1641	2.3787294998765		
0.1642	2.24600083380938		
0.1643	2.06902927905321		
0.1644	1.82569339126348		
0.1645	1.54917533695698		
0.1646	1.24500547721982		
0.1647	0.896592728793621		
0.1648	0.526058536022902		
0.1649	0.144463621079922		
0.165	-0.237131293863058		
0.1651	-0.613195847719908		
0.1652	-0.978199679404497		
0.1653	-1.31555170565844		
0.1654	-1.62525192648172		
0.1655	-1.8962396197021		
0.1656	-2.11745406314731		
0.1657	-2.28336489573121		
0.1658	-2.39950247853994		
0.1659	-2.46586681157351		
0.166	-2.44374536722898		
0.1661	-2.3552595898509		
0.1662	-2.20593984052539		
0.1663	-2.01790756359696		
0.1664	-1.76351095363498		
0.1665	-1.47593217715621		
0.1666	-1.14964087307453		
0.1667	-0.790167402476072		
0.1668	-0.403042126446962		
0.1669	-0.0159168504178524		
0.167	0.382269147783518		
0.1671	0.763864062726498		
0.1672	1.12886789441109		
0.1673	1.45515919849277		
0.1674	1.75932905822992		
0.1675	2.01925602927804		
0.1676	2.21834902837873		
0.1677	2.36213841661811		
0.1678	2.46168491616845		
0.1679	2.47827599942684		
0.168	2.42297238856554		
0.1681	2.29577408358455		
0.1682	2.12986325100064		
0.1683	1.88652736321092		
0.1684	1.59894858673215		
0.1685	1.27265728265047		
0.1686	0.913183812052011		
0.1687	0.514997813850641		
0.1688	0.116811815649271		
0.1689	-0.29243490472436		
0.169	-0.69062090292573		
0.1691	-1.07221581786871		
0.1692	-1.42062856629491		
0.1693	-1.72479842603207		
0.1694	-2.00131648033857		
0.1695	-2.20593984052539		
0.1696	-2.3552595898509		
0.1697	-2.44927572831511		
0.1698	-2.46033645048738		
0.1699	-2.37738103419542		
0.17	-2.23912200704217		
0.1701	-2.04555936902761		
0.1702	-1.7856323979795		
0.1703	-1.47593217715621		
0.1704	-1.13858015090227		
0.1705	-0.756985235959291		
0.1706	-0.353268876671791		
0.1707	0.0559778437018394		
0.1708	0.4707549251616		
0.1709	0.8744712844491		
0.171	1.24500547721982		
0.1711	1.57682714238763		
0.1712	1.87546664103866		
0.1713	2.12433288991451		
0.1714	2.30130444467068		
0.1715	2.42850274965167		
0.1716	2.48380636051297		
0.1717	2.45062419399619		
0.1718	2.33448661118746		
0.1719	2.16857577860355		
0.172	1.93630061298609		
0.1721	1.63766111433506		
0.1722	1.30583944916725		
0.1723	0.929774895310402		
0.1724	0.520528174936771		
0.1725	0.100220732390881		
0.1726	-0.32008671015501		
0.1727	-0.734863791614771		
0.1728	-1.12751942873001		
0.1729	-1.48146253824234		
0.173	-1.80222348123789		
0.1731	-2.06215045228601		
0.1732	-2.25571309030056		
0.1733	-2.39950247853994		
0.1734	-2.46033645048738		
0.1735	-2.43821500614285		
0.1736	-2.32207742333412		
0.1737	-2.15616659075022		
0.1738	-1.91836106404662		
0.1739	-1.61972156539559		
0.174	-1.28236953914165		
0.1741	-0.900774624198675		
0.1742	-0.485997542738914		
0.1743	-0.0656901001930237		
0.1744	0.360147703438997		
0.1745	0.780455145984888		
0.1746	1.17311078310013		
0.1747	1.52705389261246		
0.1748	1.83675411343575		
0.1749	2.10221144556999		
0.175	2.29024372249842		
0.1751	2.42297238856554		
0.1752	2.48380636051297		
0.1753	2.45062419399619		
0.1754	2.32895625010133		
0.1755	2.15751505643129		
0.1756	1.91417916864157		
0.1757	1.60447894781828		
0.1758	1.25606619939208		
0.1759	0.86894092336297		
0.176	0.443103119730949		
0.1761	0.0117349550127983		
0.1762	-0.419633209705353		
0.1763	-0.845471013337374		
0.1764	-1.23812665045261		
0.1765	-1.58653939887881		
0.1766	-1.89070925861597		
0.1767	-2.13957550749183		
0.1768	-2.31654706224799		
0.1769	-2.43268464505672		
0.177	-2.46033645048738		
0.1771	-2.38844175636768		
0.1772	-2.2446523681283		
0.1773	-2.04002900794148		
0.1774	-1.75798059254885		
0.1775	-1.4372196495533		
0.1776	-1.06115509569645		
0.1777	-0.657438736408949		
0.1778	-0.226070571690798		
0.1779	0.205297593027353		
0.178	0.636665757745504		
0.1781	1.04591247811913		
0.1782	1.42197703197598		
0.1783	1.75379869714379		
0.1784	2.03584711253643		
0.1785	2.24600083380938		
0.1786	2.40085094422102		
0.1787	2.48380636051297		
0.1788	2.46721527725458		
0.1789	2.35660805553198		
0.179	2.1962275840342		
0.1791	1.95289169624448		
0.1792	1.65425219759345		
0.1793	1.30030908808112		
0.1794	0.913183812052011		
0.1795	0.487346008419991		
0.1796	0.0449171215295792		
0.1797	-0.386451043188572		
0.1798	-0.817819207906723		
0.1799	-1.22153556719422		
0.18	-1.57547867670655		
0.1801	-1.88517889752984		
0.1802	-2.13957550749183		
0.1803	-2.31654706224799		
0.1804	-2.43821500614285		
0.1805	-2.46586681157351		
0.1806	-2.39397211745381		
0.1807	-2.2446523681283		
0.1808	-2.04002900794148		
0.1809	-1.75798059254885		
0.181	-1.43168928846717		
0.1811	-1.05562473461032		
0.1812	-0.646378014236689		
0.1813	-0.215009849518538		
0.1814	0.221888676285744		
0.1815	0.653256841003895		
0.1816	1.06803392246366		
0.1817	1.43856811523438		
0.1818	1.77038978040218		
0.1819	2.04690783470869		
0.182	2.25706155598164		
0.1821	2.40085094422102		
0.1822	2.47827599942684		
0.1823	2.46168491616845		
0.1824	2.35107769444585		
0.1825	2.18516686186194		
0.1826	1.94183097407222		
0.1827	1.63766111433506		
0.1828	1.28924836590886		
0.1829	0.902123089879751		
0.183	0.47628528624773		
0.1831	0.0338563993573189		
0.1832	-0.397511765360832		
0.1833	-0.828879930078983		
0.1834	-1.22706592828035		
0.1835	-1.57547867670655		
0.1836	-1.88517889752984		
0.1837	-2.13957550749183		
0.1838	-2.31101670116186		
0.1839	-2.43268464505672		
0.184	-2.46586681157351		
0.1841	-2.39950247853994		
0.1842	-2.25571309030056		
0.1843	-2.05662009119987		
0.1844	-1.7856323979795		
0.1845	-1.45934109389782		
0.1846	-1.09433726221323		
0.1847	-0.69062090292573		
0.1848	-0.264783099293709		
